0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc900000000000000000000000000000000000000000000000000000000004d45b4,10908020,234,0x43a01bbe10a9455586f48b9f69130206b13fe32c70f2ea099d52f7117cb76de7,100,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e75630000000000000000000000000000000000000000000000000000000000484c20,10908020,241,0x43a01bbe10a9455586f48b9f69130206b13fe32c70f2ea099d52f7117cb76de7,100,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e364300000000000000000000000000000000000000000000000043e90cf40cae990b,10908048,51,0xadbe2e57c3f44bd3251cf942e1014905984750efd212d1e218aca9575a30e806,33,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc90000000000000000000000000000000000000000000000000000000000c898de,10908048,58,0xadbe2e57c3f44bd3251cf942e1014905984750efd212d1e218aca9575a30e806,33,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563000000000000000000000000000000000000000000000000000000000020f70c,10908048,65,0xadbe2e57c3f44bd3251cf942e1014905984750efd212d1e218aca9575a30e806,33,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e364300000000000000000000000000000000000000000000000035f0aacc9d66941f,10908059,200,0xdec4fd08371c6e255f7a207ab00b6790a1c3ced468dbf0d134fd307a17c577e9,98,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc9000000000000000000000000000000000000000000000000000000000049fb5b,10908059,207,0xdec4fd08371c6e255f7a207ab00b6790a1c3ced468dbf0d134fd307a17c577e9,98,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563000000000000000000000000000000000000000000000000000000000048d07c,10908059,214,0xdec4fd08371c6e255f7a207ab00b6790a1c3ced468dbf0d134fd307a17c577e9,98,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e36430000000000000000000000000000000000000000000000001ee89f625e9416e8,10908090,217,0x320a09185c8a8e5adeaf4d647c502288aefef3e586801c27af68dc11dc2fa647,64,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc900000000000000000000000000000000000000000000000000000000002a649a,10908090,223,0x320a09185c8a8e5adeaf4d647c502288aefef3e586801c27af68dc11dc2fa647,64,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e75630000000000000000000000000000000000000000000000000000000000aa7115,10908090,230,0x320a09185c8a8e5adeaf4d647c502288aefef3e586801c27af68dc11dc2fa647,64,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x2717ead6b9200dd235aad468c9809ea400fe33ac69b5bfaa6d3e90fc922b6398,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e36430000000000000000000000000000000000000000000000005bee85ccd0d84b3e,10908404,32,0x2845951d50ffe19f2579174cacae63ca60e937d945df01f6e3c15cbc579dc82f,21,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x2717ead6b9200dd235aad468c9809ea400fe33ac69b5bfaa6d3e90fc922b6398,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc9000000000000000000000000000000000000000000000000000000000069be18,10908404,39,0x2845951d50ffe19f2579174cacae63ca60e937d945df01f6e3c15cbc579dc82f,21,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x2717ead6b9200dd235aad468c9809ea400fe33ac69b5bfaa6d3e90fc922b6398,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e36430000000000000000000000000000000000000000000000002c8ce36b1b8d5b30,10911121,176,0x45bbddeb3e8fd14430a969839b7b3c4d365f4528296cd81a8363ceba348e723f,106,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x2717ead6b9200dd235aad468c9809ea400fe33ac69b5bfaa6d3e90fc922b6398,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc900000000000000000000000000000000000000000000000000000000003333a5,10911121,183,0x45bbddeb3e8fd14430a969839b7b3c4d365f4528296cd81a8363ceba348e723f,106,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e36430000000000000000000000000000000000000000000000058b42b9fdec716605,10911144,267,0x9fbc24ea214f369e16c39ef40fa0bd2b5ef5c3b1cabe65c8f6950856b463b374,81,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc90000000000000000000000000000000000000000000000000000000000d5b5ac,10911144,274,0x9fbc24ea214f369e16c39ef40fa0bd2b5ef5c3b1cabe65c8f6950856b463b374,81,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e75630000000000000000000000000000000000000000000000000000000008e084f7,10911144,281,0x9fbc24ea214f369e16c39ef40fa0bd2b5ef5c3b1cabe65c8f6950856b463b374,81,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643000000000000000000000000000000000000000000000000dd7766725ec7fd0c,10911235,124,0x29cd660b5555291508f4e4b947f38ec0a9dd5419ce0039a6d9523379382c091e,82,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563000000000000000000000000000000000000000000000000000000000222ed21,10911252,223,0x5284e022c40a757915e352a3fb841bf6bf3b27642d5e7779cb2a5be2fb180c48,149,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc900000000000000000000000000000000000000000000000000000000002cb3cc,10911235,131,0x29cd660b5555291508f4e4b947f38ec0a9dd5419ce0039a6d9523379382c091e,82,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e75630000000000000000000000000000000000000000000000000000000034a9b903,10911235,138,0x29cd660b5555291508f4e4b947f38ec0a9dd5419ce0039a6d9523379382c091e,82,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x2717ead6b9200dd235aad468c9809ea400fe33ac69b5bfaa6d3e90fc922b6398,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc9000000000000000000000000000000000000000000000000000000000008f06f,10911239,150,0x748bf3a7bfbfabc96b2c8fc35b3c66d79daa889987a8b04c8a5f25c22dd20694,79,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e364300000000000000000000000000000000000000000000000041a872624042dd9f,10911252,209,0x5284e022c40a757915e352a3fb841bf6bf3b27642d5e7779cb2a5be2fb180c48,149,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc9000000000000000000000000000000000000000000000000000000000042d037,10911252,216,0x5284e022c40a757915e352a3fb841bf6bf3b27642d5e7779cb2a5be2fb180c48,149,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e364300000000000000000000000000000000000000000000000037c5c9bf4efc09a9,10911798,242,0x545930bf149707ae9cfd3784517542fbe155788c2680d6264ebaf518bfbafa69,145,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc9000000000000000000000000000000000000000000000000000000000042f3be,10911798,249,0x545930bf149707ae9cfd3784517542fbe155788c2680d6264ebaf518bfbafa69,145,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563000000000000000000000000000000000000000000000000000000000120302b,10911798,256,0x545930bf149707ae9cfd3784517542fbe155788c2680d6264ebaf518bfbafa69,145,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e36430000000000000000000000000000000000000000000000000a228245a54437fe,10912000,146,0x57235cf3be0ac1e22b4d56b53fcbeda690d2272f6afaacef5eb55f46e4068abb,50,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc900000000000000000000000000000000000000000000000000000000000abe3c,10912000,153,0x57235cf3be0ac1e22b4d56b53fcbeda690d2272f6afaacef5eb55f46e4068abb,50,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e756300000000000000000000000000000000000000000000000000000000002f1c90,10912000,160,0x57235cf3be0ac1e22b4d56b53fcbeda690d2272f6afaacef5eb55f46e4068abb,50,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e75630000000000000000000000000000000000000000000000000000000001f8065f,10913016,145,0x8c8a5345a8bd9a4cd131a6f186619394b9c9b23d7e971ad0fbdec10f604983ee,86,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e36430000000000000000000000000000000000000000000000003f3b6e5146485356,10913412,144,0x7b0affd542be68d8cca5f565bd3c05c2b78a8821e423ad5ef35c5e09e54824d0,87,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc9000000000000000000000000000000000000000000000000000000000046060c,10913412,151,0x7b0affd542be68d8cca5f565bd3c05c2b78a8821e423ad5ef35c5e09e54824d0,87,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643000000000000000000000000000000000000000000000000a4478e5e4ffcee2e,10913016,131,0x8c8a5345a8bd9a4cd131a6f186619394b9c9b23d7e971ad0fbdec10f604983ee,86,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc90000000000000000000000000000000000000000000000000000000000c11e5d,10913016,138,0x8c8a5345a8bd9a4cd131a6f186619394b9c9b23d7e971ad0fbdec10f604983ee,86,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e75630000000000000000000000000000000000000000000000000000000000b3337a,10913412,158,0x7b0affd542be68d8cca5f565bd3c05c2b78a8821e423ad5ef35c5e09e54824d0,87,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x2717ead6b9200dd235aad468c9809ea400fe33ac69b5bfaa6d3e90fc922b6398,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643000000000000000000000000000000000000000000000002212d7c23a7b382f7,10913749,119,0xf6c6a06462384be3292d41d35fdf04b9735573d8b3edcda9e75debdd11134455,25,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x2717ead6b9200dd235aad468c9809ea400fe33ac69b5bfaa6d3e90fc922b6398,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563000000000000000000000000000000000000000000000000000000000d06ccc7,10913749,127,0xf6c6a06462384be3292d41d35fdf04b9735573d8b3edcda9e75debdd11134455,25,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e36430000000000000000000000000000000000000000000000002cb86c5180e5238e,10913799,146,0x8dd70aa95e75cab1db822f2921cef7c7218b01caf9e487d608c1b521b629a117,61,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc90000000000000000000000000000000000000000000000000000000000192159,10913799,153,0x8dd70aa95e75cab1db822f2921cef7c7218b01caf9e487d608c1b521b629a117,61,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e75630000000000000000000000000000000000000000000000000000000000851ce0,10913799,160,0x8dd70aa95e75cab1db822f2921cef7c7218b01caf9e487d608c1b521b629a117,61,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e36430000000000000000000000000000000000000000000000017be26da5a97f1354,10913824,94,0x6aeabf4c1d6b488b8a2ee7d127d208fc7a3d7e3ca1041994f03c8d2b6a55dfb2,41,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc9000000000000000000000000000000000000000000000000000000000123c502,10913824,101,0x6aeabf4c1d6b488b8a2ee7d127d208fc7a3d7e3ca1041994f03c8d2b6a55dfb2,41,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e756300000000000000000000000000000000000000000000000000000000076a494c,10913824,108,0x6aeabf4c1d6b488b8a2ee7d127d208fc7a3d7e3ca1041994f03c8d2b6a55dfb2,41,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e36430000000000000000000000000000000000000000000000001aac84e8335e855c,10914380,92,0x2ac6d64e4636569777e8a058f85c96548e89f559fdceccfa576241dc61099114,36,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc900000000000000000000000000000000000000000000000000000000000f3ee7,10914380,99,0x2ac6d64e4636569777e8a058f85c96548e89f559fdceccfa576241dc61099114,36,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563000000000000000000000000000000000000000000000000000000000064f37e,10914380,106,0x2ac6d64e4636569777e8a058f85c96548e89f559fdceccfa576241dc61099114,36,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e36430000000000000000000000000000000000000000000000000c2f489873a4ac93,10914414,196,0x25824a7ccf004e0bec474c6f8cdbc28a84bf0c85c1d53269c78d45515b339487,86,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,,0x000000000000000000000000f650c3d88d12db855b8bf7d11be6c55a4e07dcc90000000000000000000000000000000000000000000000000000000000091923,10914414,203,0x25824a7ccf004e0bec474c6f8cdbc28a84bf0c85c1d53269c78d45515b339487,86,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e756300000000000000000000000000000000000000000000000000000000002e1d5e,10914414,210,0x25824a7ccf004e0bec474c6f8cdbc28a84bf0c85c1d53269c78d45515b339487,86,
0x47211b1d1f6da45aaee06f877266e072cf8baa74,,0x5548c837ab068cf56a2c2479df0882a4922fd203edb7517321831d95078c5f62,0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,,0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e36430000000000000000000000000000000000000000000000001ac7777c93c4dc60,10914450,178,0x6334a6fb7037195a44e536a35f4bb87fc757bf903de1f02348853233128a68d9,63,
